ticker,year,field_code,val,incomplete,source_file,field_name,esg_bucket,company_name
COP US Equity,2012,ES197,False,True,Combined_ES_Scores_14.xlsx,Anti-Bribery Ethics Policy,ES,ConocoPhillips
COP US Equity,2012,ES247,True,True,Combined_ES_Scores_14.xlsx,Water Policy,ES,ConocoPhillips
COP US Equity,2012,ES249,0.35,True,Combined_ES_Scores_14.xlsx,Amount of Hydrocarbon Spills,ES,ConocoPhillips
COP US Equity,2012,ES260,0.08,True,Combined_ES_Scores_14.xlsx,"Lost Time Incident Rate -
  Contractors",ES,ConocoPhillips
COP US Equity,2012,ES261,0.35,True,Combined_ES_Scores_14.xlsx,Total Recordable Incident Rate - Contractors,ES,ConocoPhillips
COP US Equity,2012,F0947,24.48,True,Combined_ES_Scores_14.xlsx,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",ES,ConocoPhillips
COP US Equity,2012,F0949,9.44,True,Combined_ES_Scores_14.xlsx,Sulphur Dioxide / Sulphur Oxide Emissions,ES,ConocoPhillips
COP US Equity,2012,F1284,3606.49,True,Combined_ES_Scores_14.xlsx,Embedded Carbon in Total Reserves,ES,ConocoPhillips
COP US Equity,2012,F1442,0.06,True,Combined_ES_Scores_14.xlsx,Fatality Rate - Employees,ES,ConocoPhillips
COP US Equity,2012,SA020,9748,True,Combined_ES_Scores_14.xlsx,Freshwater Withdrawals,ES,ConocoPhillips
COP US Equity,2012,SA048,203,True,Combined_ES_Scores_14.xlsx,Number of Hydrocarbon Spills,ES,ConocoPhillips
COP US Equity,2012,SA055,21.63,True,Combined_ES_Scores_14.xlsx,"Percent Methane of Scope 1
  Emissions",ES,ConocoPhillips
COP US Equity,2012,SA201,0.29,True,Combined_ES_Scores_14.xlsx,Total Recordable Incident Rate - Workforce,ES,ConocoPhillips
COP US Equity,2012,SA202,0.07,True,Combined_ES_Scores_14.xlsx,Lost Time Incident Rate - Workforce,ES,ConocoPhillips
COP US Equity,2012,SA359,0.06,True,Combined_ES_Scores_14.xlsx,Amount of Significant Environmental Fines,ES,ConocoPhillips
COP US Equity,2013,ES007,99.08,True,Combined_ES_Scores_14.xlsx,Nitrogen Oxide Emissions,ES,ConocoPhillips
COP US Equity,2013,ES009,125.95,True,Combined_ES_Scores_14.xlsx,VOC Emissions,ES,ConocoPhillips
COP US Equity,2013,ES018,0.34,True,Combined_ES_Scores_14.xlsx,Emissions to Water,ES,ConocoPhillips
COP US Equity,2013,ES027,458.95,True,Combined_ES_Scores_14.xlsx,Gas Flaring,ES,ConocoPhillips
COP US Equity,2013,ES036,True,True,Combined_ES_Scores_14.xlsx,Emissions Reduction Initiatives,ES,ConocoPhillips
COP US Equity,2013,ES041,False,True,Combined_ES_Scores_14.xlsx,Environmental Quality ManagementPolicy,ES,ConocoPhillips
COP US Equity,2013,ES057,True,True,Combined_ES_Scores_14.xlsx,Health and Safety Policy,ES,ConocoPhillips
COP US Equity,2013,ES059,True,True,Combined_ES_Scores_14.xlsx,Human Rights Policy,ES,ConocoPhillips
COP US Equity,2013,ES088,True,True,Combined_ES_Scores_14.xlsx,Biodiversity Policy,ES,ConocoPhillips
COP US Equity,2013,ES092,0.04,True,Combined_ES_Scores_14.xlsx,Lost Time Incident Rate - Employees,ES,ConocoPhillips
COP US Equity,2013,ES105,False,True,Combined_ES_Scores_14.xlsx,"Climate Change Opportunities
  Discussed",ES,ConocoPhillips
COP US Equity,2013,ES106,True,True,Combined_ES_Scores_14.xlsx,Risks of Climate Change Discussed,ES,ConocoPhillips
COP US Equity,2013,ES121,0.09,True,Combined_ES_Scores_14.xlsx,Total Recordable Incident Rate - Employees,ES,ConocoPhillips
COP US Equity,2013,ES197,True,True,Combined_ES_Scores_14.xlsx,Anti-Bribery Ethics Policy,ES,ConocoPhillips
COP US Equity,2013,ES247,True,True,Combined_ES_Scores_14.xlsx,Water Policy,ES,ConocoPhillips
COP US Equity,2013,ES249,0.79,True,Combined_ES_Scores_14.xlsx,Amount of Hydrocarbon Spills,ES,ConocoPhillips
COP US Equity,2013,ES260,0.05,True,Combined_ES_Scores_14.xlsx,"Lost Time Incident Rate -
  Contractors",ES,ConocoPhillips
COP US Equity,2013,ES261,0.31,True,Combined_ES_Scores_14.xlsx,Total Recordable Incident Rate - Contractors,ES,ConocoPhillips
COP US Equity,2013,F0947,25.76,True,Combined_ES_Scores_14.xlsx,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",ES,ConocoPhillips
COP US Equity,2013,F0949,7.16,True,Combined_ES_Scores_14.xlsx,Sulphur Dioxide / Sulphur Oxide Emissions,ES,ConocoPhillips
COP US Equity,2013,F1284,3720.99,True,Combined_ES_Scores_14.xlsx,Embedded Carbon in Total Reserves,ES,ConocoPhillips
COP US Equity,2013,SA020,11976,True,Combined_ES_Scores_14.xlsx,Freshwater Withdrawals,ES,ConocoPhillips
COP US Equity,2013,SA048,296,True,Combined_ES_Scores_14.xlsx,Number of Hydrocarbon Spills,ES,ConocoPhillips
COP US Equity,2013,SA055,28.63,True,Combined_ES_Scores_14.xlsx,"Percent Methane of Scope 1
  Emissions",ES,ConocoPhillips
COP US Equity,2013,SA201,0.26,True,Combined_ES_Scores_14.xlsx,Total Recordable Incident Rate - Workforce,ES,ConocoPhillips
COP US Equity,2013,SA202,0.05,True,Combined_ES_Scores_14.xlsx,Lost Time Incident Rate - Workforce,ES,ConocoPhillips
COP US Equity,2013,SA359,0.41,True,Combined_ES_Scores_14.xlsx,Amount of Significant Environmental Fines,ES,ConocoPhillips
COP US Equity,2014,ES007,101.09,True,Combined_ES_Scores_14.xlsx,Nitrogen Oxide Emissions,ES,ConocoPhillips
COP US Equity,2014,ES009,87.21,True,Combined_ES_Scores_14.xlsx,VOC Emissions,ES,ConocoPhillips
COP US Equity,2014,ES018,0.36,True,Combined_ES_Scores_14.xlsx,Emissions to Water,ES,ConocoPhillips
COP US Equity,2014,ES027,590.37,True,Combined_ES_Scores_14.xlsx,Gas Flaring,ES,ConocoPhillips
COP US Equity,2014,ES033,0.03,True,Combined_ES_Scores_14.xlsx,Amount of Environmental Fines,ES,ConocoPhillips
COP US Equity,2014,ES036,True,True,Combined_ES_Scores_14.xlsx,Emissions Reduction Initiatives,ES,ConocoPhillips
COP US Equity,2014,ES041,False,True,Combined_ES_Scores_14.xlsx,Environmental Quality ManagementPolicy,ES,ConocoPhillips
COP US Equity,2014,ES057,True,True,Combined_ES_Scores_14.xlsx,Health and Safety Policy,ES,ConocoPhillips
COP US Equity,2014,ES059,True,True,Combined_ES_Scores_14.xlsx,Human Rights Policy,ES,ConocoPhillips
COP US Equity,2014,ES088,True,True,Combined_ES_Scores_14.xlsx,Biodiversity Policy,ES,ConocoPhillips
COP US Equity,2014,ES092,0.02,True,Combined_ES_Scores_14.xlsx,Lost Time Incident Rate - Employees,ES,ConocoPhillips
COP US Equity,2014,ES105,False,True,Combined_ES_Scores_14.xlsx,"Climate Change Opportunities
  Discussed",ES,ConocoPhillips
COP US Equity,2014,ES106,True,True,Combined_ES_Scores_14.xlsx,Risks of Climate Change Discussed,ES,ConocoPhillips
COP US Equity,2014,ES121,0.11,True,Combined_ES_Scores_14.xlsx,Total Recordable Incident Rate - Employees,ES,ConocoPhillips
COP US Equity,2014,ES197,True,True,Combined_ES_Scores_14.xlsx,Anti-Bribery Ethics Policy,ES,ConocoPhillips
COP US Equity,2014,ES247,True,True,Combined_ES_Scores_14.xlsx,Water Policy,ES,ConocoPhillips
COP US Equity,2014,ES249,0.53,True,Combined_ES_Scores_14.xlsx,Amount of Hydrocarbon Spills,ES,ConocoPhillips
COP US Equity,2014,ES260,0.04,True,Combined_ES_Scores_14.xlsx,"Lost Time Incident Rate -
  Contractors",ES,ConocoPhillips
COP US Equity,2014,ES261,0.34,True,Combined_ES_Scores_14.xlsx,Total Recordable Incident Rate - Contractors,ES,ConocoPhillips
COP US Equity,2014,F0947,26.04,True,Combined_ES_Scores_14.xlsx,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",ES,ConocoPhillips
COP US Equity,2014,F0949,8.53,True,Combined_ES_Scores_14.xlsx,Sulphur Dioxide / Sulphur Oxide Emissions,ES,ConocoPhillips
COP US Equity,2014,F1284,3712.57,True,Combined_ES_Scores_14.xlsx,Embedded Carbon in Total Reserves,ES,ConocoPhillips
COP US Equity,2014,SA020,12114,True,Combined_ES_Scores_14.xlsx,Freshwater Withdrawals,ES,ConocoPhillips
COP US Equity,2014,SA048,261,True,Combined_ES_Scores_14.xlsx,Number of Hydrocarbon Spills,ES,ConocoPhillips
COP US Equity,2014,SA055,24.86,True,Combined_ES_Scores_14.xlsx,"Percent Methane of Scope 1
  Emissions",ES,ConocoPhillips
COP US Equity,2014,SA201,0.28,True,Combined_ES_Scores_14.xlsx,Total Recordable Incident Rate - Workforce,ES,ConocoPhillips
COP US Equity,2014,SA202,0.04,True,Combined_ES_Scores_14.xlsx,Lost Time Incident Rate - Workforce,ES,ConocoPhillips
COP US Equity,2015,ES007,88.5,False,Combined_ES_Scores_19.xlsx,Nitrogen Oxide Emissions,ES,ConocoPhillips
COP US Equity,2015,ES009,97.9,False,Combined_ES_Scores_19.xlsx,VOC Emissions,ES,ConocoPhillips
COP US Equity,2015,ES018,0.3,False,Combined_ES_Scores_19.xlsx,Emissions to Water,ES,ConocoPhillips
COP US Equity,2015,ES036,True,False,Combined_ES_Scores_19.xlsx,Emissions Reduction Initiatives,ES,ConocoPhillips
COP US Equity,2015,ES041,False,False,Combined_ES_Scores_19.xlsx,Environmental Quality ManagementPolicy,ES,ConocoPhillips
COP US Equity,2015,ES057,True,False,Combined_ES_Scores_19.xlsx,Health and Safety Policy,ES,ConocoPhillips
COP US Equity,2015,ES059,True,False,Combined_ES_Scores_19.xlsx,Human Rights Policy,ES,ConocoPhillips
COP US Equity,2015,ES088,True,False,Combined_ES_Scores_19.xlsx,Biodiversity Policy,ES,ConocoPhillips
COP US Equity,2015,ES092,0.02,False,Combined_ES_Scores_19.xlsx,Lost Time Incident Rate - Employees,ES,ConocoPhillips
COP US Equity,2015,ES105,False,False,Combined_ES_Scores_19.xlsx,"Climate Change Opportunities
  Discussed",ES,ConocoPhillips
COP US Equity,2015,ES106,True,False,Combined_ES_Scores_19.xlsx,Risks of Climate Change Discussed,ES,ConocoPhillips
COP US Equity,2015,ES121,0.09,False,Combined_ES_Scores_19.xlsx,Total Recordable Incident Rate - Employees,ES,ConocoPhillips
COP US Equity,2015,ES197,True,False,Combined_ES_Scores_19.xlsx,Anti-Bribery Ethics Policy,ES,ConocoPhillips
COP US Equity,2015,ES199,262350,False,Combined_ES_Scores_19.xlsx,"Total Hours Spent by Firm -
  Employee Training",ES,ConocoPhillips
COP US Equity,2015,ES247,True,False,Combined_ES_Scores_19.xlsx,Water Policy,ES,ConocoPhillips
COP US Equity,2015,ES249,0.48,False,Combined_ES_Scores_19.xlsx,Amount of Hydrocarbon Spills,ES,ConocoPhillips
COP US Equity,2015,ES260,0.06,False,Combined_ES_Scores_19.xlsx,"Lost Time Incident Rate -
  Contractors",ES,ConocoPhillips
COP US Equity,2015,ES261,0.24,False,Combined_ES_Scores_19.xlsx,Total Recordable Incident Rate - Contractors,ES,ConocoPhillips
COP US Equity,2015,F0947,24.45,False,Combined_ES_Scores_19.xlsx,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",ES,ConocoPhillips
COP US Equity,2015,F0949,7.1,False,Combined_ES_Scores_19.xlsx,Sulphur Dioxide / Sulphur Oxide Emissions,ES,ConocoPhillips
COP US Equity,2015,SA020,11600,False,Combined_ES_Scores_19.xlsx,Freshwater Withdrawals,ES,ConocoPhillips
COP US Equity,2015,SA029,True,False,Combined_ES_Scores_19.xlsx,Indigenous Rights Policy,ES,ConocoPhillips
COP US Equity,2015,SA036,False,False,Combined_ES_Scores_19.xlsx,Extractive Industries Transparency Init,ES,ConocoPhillips
COP US Equity,2015,SA048,149,False,Combined_ES_Scores_19.xlsx,Number of Hydrocarbon Spills,ES,ConocoPhillips
COP US Equity,2015,SA055,24.95,False,Combined_ES_Scores_19.xlsx,"Percent Methane of Scope 1
  Emissions",ES,ConocoPhillips
COP US Equity,2015,SA083,False,False,Combined_ES_Scores_19.xlsx,Climate Scenario Analysis,ES,ConocoPhillips
COP US Equity,2015,SA084,False,False,Combined_ES_Scores_19.xlsx,Internal Carbon Pricing,ES,ConocoPhillips
COP US Equity,2015,SA086,True,False,Combined_ES_Scores_19.xlsx,Emergency Response and Preparedness Policy,ES,ConocoPhillips
COP US Equity,2015,SA087,False,False,Combined_ES_Scores_19.xlsx,Short Service Employee Program,ES,ConocoPhillips
COP US Equity,2015,SA088,True,False,Combined_ES_Scores_19.xlsx,Political Involvement Policy,ES,ConocoPhillips
COP US Equity,2015,SA119,True,False,Combined_ES_Scores_19.xlsx,Community Engagement Policy,ES,ConocoPhillips
COP US Equity,2015,SA161,True,False,Combined_ES_Scores_19.xlsx,GHG Emissions Reduction Policy,ES,ConocoPhillips
COP US Equity,2015,SA162,False,False,Combined_ES_Scores_19.xlsx,Air Pollution Reduction Policy,ES,ConocoPhillips
COP US Equity,2015,SA201,0.2,False,Combined_ES_Scores_19.xlsx,Total Recordable Incident Rate - Workforce,ES,ConocoPhillips
COP US Equity,2015,SA202,0.05,False,Combined_ES_Scores_19.xlsx,Lost Time Incident Rate - Workforce,ES,ConocoPhillips
COP US Equity,2015,SA558,False,False,Combined_ES_Scores_19.xlsx,Company Claims Science-Based Emissions Targets,ES,ConocoPhillips
COP US Equity,2015,SA559,False,False,Combined_ES_Scores_19.xlsx,"Company Claims Net Zero Emissions
  Target",ES,ConocoPhillips
COP US Equity,2016,ES007,57.2,False,Combined_ES_Scores_19.xlsx,Nitrogen Oxide Emissions,ES,ConocoPhillips
COP US Equity,2016,ES009,93.1,False,Combined_ES_Scores_19.xlsx,VOC Emissions,ES,ConocoPhillips
COP US Equity,2016,ES018,0.26,False,Combined_ES_Scores_19.xlsx,Emissions to Water,ES,ConocoPhillips
COP US Equity,2016,ES033,0.04,False,Combined_ES_Scores_19.xlsx,Amount of Environmental Fines,ES,ConocoPhillips
COP US Equity,2016,ES036,True,False,Combined_ES_Scores_19.xlsx,Emissions Reduction Initiatives,ES,ConocoPhillips
COP US Equity,2016,ES041,False,False,Combined_ES_Scores_19.xlsx,Environmental Quality ManagementPolicy,ES,ConocoPhillips
COP US Equity,2016,ES057,True,False,Combined_ES_Scores_19.xlsx,Health and Safety Policy,ES,ConocoPhillips
COP US Equity,2016,ES059,True,False,Combined_ES_Scores_19.xlsx,Human Rights Policy,ES,ConocoPhillips
COP US Equity,2016,ES088,True,False,Combined_ES_Scores_19.xlsx,Biodiversity Policy,ES,ConocoPhillips
COP US Equity,2016,ES092,0.04,False,Combined_ES_Scores_19.xlsx,Lost Time Incident Rate - Employees,ES,ConocoPhillips
COP US Equity,2016,ES105,False,False,Combined_ES_Scores_19.xlsx,"Climate Change Opportunities
  Discussed",ES,ConocoPhillips
COP US Equity,2016,ES106,True,False,Combined_ES_Scores_19.xlsx,Risks of Climate Change Discussed,ES,ConocoPhillips
COP US Equity,2016,ES121,0.09,False,Combined_ES_Scores_19.xlsx,Total Recordable Incident Rate - Employees,ES,ConocoPhillips
COP US Equity,2016,ES197,True,False,Combined_ES_Scores_19.xlsx,Anti-Bribery Ethics Policy,ES,ConocoPhillips
COP US Equity,2016,ES199,236740,False,Combined_ES_Scores_19.xlsx,"Total Hours Spent by Firm -
  Employee Training",ES,ConocoPhillips
COP US Equity,2016,ES247,True,False,Combined_ES_Scores_19.xlsx,Water Policy,ES,ConocoPhillips
COP US Equity,2016,ES249,0.54,False,Combined_ES_Scores_19.xlsx,Amount of Hydrocarbon Spills,ES,ConocoPhillips
COP US Equity,2016,ES260,0.06,False,Combined_ES_Scores_19.xlsx,"Lost Time Incident Rate -
  Contractors",ES,ConocoPhillips
COP US Equity,2016,ES261,0.23,False,Combined_ES_Scores_19.xlsx,Total Recordable Incident Rate - Contractors,ES,ConocoPhillips
COP US Equity,2016,F0947,25.3,False,Combined_ES_Scores_19.xlsx,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",ES,ConocoPhillips
COP US Equity,2016,F0949,7.4,False,Combined_ES_Scores_19.xlsx,Sulphur Dioxide / Sulphur Oxide Emissions,ES,ConocoPhillips
COP US Equity,2016,SA020,10200,False,Combined_ES_Scores_19.xlsx,Freshwater Withdrawals,ES,ConocoPhillips
COP US Equity,2016,SA029,True,False,Combined_ES_Scores_19.xlsx,Indigenous Rights Policy,ES,ConocoPhillips
COP US Equity,2016,SA036,False,False,Combined_ES_Scores_19.xlsx,Extractive Industries Transparency Init,ES,ConocoPhillips
COP US Equity,2016,SA048,77,False,Combined_ES_Scores_19.xlsx,Number of Hydrocarbon Spills,ES,ConocoPhillips
COP US Equity,2016,SA052,0.04,False,Combined_ES_Scores_19.xlsx,Tier 1 Process Safety Event Rate,ES,ConocoPhillips
COP US Equity,2016,SA055,20.95,False,Combined_ES_Scores_19.xlsx,"Percent Methane of Scope 1
  Emissions",ES,ConocoPhillips
COP US Equity,2016,SA083,False,False,Combined_ES_Scores_19.xlsx,Climate Scenario Analysis,ES,ConocoPhillips
COP US Equity,2016,SA084,False,False,Combined_ES_Scores_19.xlsx,Internal Carbon Pricing,ES,ConocoPhillips
COP US Equity,2016,SA086,True,False,Combined_ES_Scores_19.xlsx,Emergency Response and Preparedness Policy,ES,ConocoPhillips
COP US Equity,2016,SA087,False,False,Combined_ES_Scores_19.xlsx,Short Service Employee Program,ES,ConocoPhillips
COP US Equity,2016,SA088,True,False,Combined_ES_Scores_19.xlsx,Political Involvement Policy,ES,ConocoPhillips
COP US Equity,2016,SA119,True,False,Combined_ES_Scores_19.xlsx,Community Engagement Policy,ES,ConocoPhillips
COP US Equity,2016,SA161,True,False,Combined_ES_Scores_19.xlsx,GHG Emissions Reduction Policy,ES,ConocoPhillips
COP US Equity,2016,SA162,False,False,Combined_ES_Scores_19.xlsx,Air Pollution Reduction Policy,ES,ConocoPhillips
COP US Equity,2016,SA201,0.18,False,Combined_ES_Scores_19.xlsx,Total Recordable Incident Rate - Workforce,ES,ConocoPhillips
COP US Equity,2016,SA202,0.05,False,Combined_ES_Scores_19.xlsx,Lost Time Incident Rate - Workforce,ES,ConocoPhillips
COP US Equity,2016,SA558,False,False,Combined_ES_Scores_19.xlsx,Company Claims Science-Based Emissions Targets,ES,ConocoPhillips
COP US Equity,2016,SA559,False,False,Combined_ES_Scores_19.xlsx,"Company Claims Net Zero Emissions
  Target",ES,ConocoPhillips
COP US Equity,2017,ES007,33.9,False,Combined_ES_Scores_19.xlsx,Nitrogen Oxide Emissions,ES,ConocoPhillips
COP US Equity,2017,ES009,62.7,False,Combined_ES_Scores_19.xlsx,VOC Emissions,ES,ConocoPhillips
COP US Equity,2017,ES018,0.22,False,Combined_ES_Scores_19.xlsx,Emissions to Water,ES,ConocoPhillips
COP US Equity,2017,ES033,0.1,False,Combined_ES_Scores_19.xlsx,Amount of Environmental Fines,ES,ConocoPhillips
COP US Equity,2017,ES036,True,False,Combined_ES_Scores_19.xlsx,Emissions Reduction Initiatives,ES,ConocoPhillips
COP US Equity,2017,ES041,False,False,Combined_ES_Scores_19.xlsx,Environmental Quality ManagementPolicy,ES,ConocoPhillips
COP US Equity,2017,ES057,True,False,Combined_ES_Scores_19.xlsx,Health and Safety Policy,ES,ConocoPhillips
COP US Equity,2017,ES059,True,False,Combined_ES_Scores_19.xlsx,Human Rights Policy,ES,ConocoPhillips
COP US Equity,2017,ES088,True,False,Combined_ES_Scores_19.xlsx,Biodiversity Policy,ES,ConocoPhillips
COP US Equity,2017,ES092,0.02,False,Combined_ES_Scores_19.xlsx,Lost Time Incident Rate - Employees,ES,ConocoPhillips
COP US Equity,2017,ES105,False,False,Combined_ES_Scores_19.xlsx,"Climate Change Opportunities
  Discussed",ES,ConocoPhillips
COP US Equity,2017,ES106,True,False,Combined_ES_Scores_19.xlsx,Risks of Climate Change Discussed,ES,ConocoPhillips
COP US Equity,2017,ES121,0.07,False,Combined_ES_Scores_19.xlsx,Total Recordable Incident Rate - Employees,ES,ConocoPhillips
COP US Equity,2017,ES197,True,False,Combined_ES_Scores_19.xlsx,Anti-Bribery Ethics Policy,ES,ConocoPhillips
COP US Equity,2017,ES199,231420,False,Combined_ES_Scores_19.xlsx,"Total Hours Spent by Firm -
  Employee Training",ES,ConocoPhillips
COP US Equity,2017,ES247,True,False,Combined_ES_Scores_19.xlsx,Water Policy,ES,ConocoPhillips
COP US Equity,2017,ES249,0.24,False,Combined_ES_Scores_19.xlsx,Amount of Hydrocarbon Spills,ES,ConocoPhillips
COP US Equity,2017,ES260,0.06,False,Combined_ES_Scores_19.xlsx,"Lost Time Incident Rate -
  Contractors",ES,ConocoPhillips
COP US Equity,2017,ES261,0.22,False,Combined_ES_Scores_19.xlsx,Total Recordable Incident Rate - Contractors,ES,ConocoPhillips
COP US Equity,2017,ES497,6,False,Combined_ES_Scores_19.xlsx,Water Stress Exposure Percentage,ES,ConocoPhillips
COP US Equity,2017,F0947,19.4,False,Combined_ES_Scores_19.xlsx,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",ES,ConocoPhillips
COP US Equity,2017,F0949,4.2,False,Combined_ES_Scores_19.xlsx,Sulphur Dioxide / Sulphur Oxide Emissions,ES,ConocoPhillips
COP US Equity,2017,RX312,1172,False,Combined_ES_Scores_19.xlsx,Training Spending per Employee,ES,ConocoPhillips
COP US Equity,2017,SA020,14500,False,Combined_ES_Scores_19.xlsx,Freshwater Withdrawals,ES,ConocoPhillips
COP US Equity,2017,SA029,True,False,Combined_ES_Scores_19.xlsx,Indigenous Rights Policy,ES,ConocoPhillips
COP US Equity,2017,SA036,False,False,Combined_ES_Scores_19.xlsx,Extractive Industries Transparency Init,ES,ConocoPhillips
COP US Equity,2017,SA048,76,False,Combined_ES_Scores_19.xlsx,Number of Hydrocarbon Spills,ES,ConocoPhillips
COP US Equity,2017,SA052,0.02,False,Combined_ES_Scores_19.xlsx,Tier 1 Process Safety Event Rate,ES,ConocoPhillips
COP US Equity,2017,SA055,9.79,False,Combined_ES_Scores_19.xlsx,"Percent Methane of Scope 1
  Emissions",ES,ConocoPhillips
COP US Equity,2017,SA083,False,False,Combined_ES_Scores_19.xlsx,Climate Scenario Analysis,ES,ConocoPhillips
COP US Equity,2017,SA084,False,False,Combined_ES_Scores_19.xlsx,Internal Carbon Pricing,ES,ConocoPhillips
COP US Equity,2017,SA086,True,False,Combined_ES_Scores_19.xlsx,Emergency Response and Preparedness Policy,ES,ConocoPhillips
COP US Equity,2017,SA087,False,False,Combined_ES_Scores_19.xlsx,Short Service Employee Program,ES,ConocoPhillips
COP US Equity,2017,SA088,True,False,Combined_ES_Scores_19.xlsx,Political Involvement Policy,ES,ConocoPhillips
COP US Equity,2017,SA119,True,False,Combined_ES_Scores_19.xlsx,Community Engagement Policy,ES,ConocoPhillips
COP US Equity,2017,SA161,True,False,Combined_ES_Scores_19.xlsx,GHG Emissions Reduction Policy,ES,ConocoPhillips
COP US Equity,2017,SA162,False,False,Combined_ES_Scores_19.xlsx,Air Pollution Reduction Policy,ES,ConocoPhillips
COP US Equity,2017,SA201,0.17,False,Combined_ES_Scores_19.xlsx,Total Recordable Incident Rate - Workforce,ES,ConocoPhillips
COP US Equity,2017,SA202,0.04,False,Combined_ES_Scores_19.xlsx,Lost Time Incident Rate - Workforce,ES,ConocoPhillips
COP US Equity,2017,SA558,False,False,Combined_ES_Scores_19.xlsx,Company Claims Science-Based Emissions Targets,ES,ConocoPhillips
COP US Equity,2017,SA559,False,False,Combined_ES_Scores_19.xlsx,"Company Claims Net Zero Emissions
  Target",ES,ConocoPhillips
COP US Equity,2018,ES007,36.1,False,Combined_ES_Scores_19.xlsx,Nitrogen Oxide Emissions,ES,ConocoPhillips
COP US Equity,2018,ES009,69.2,False,Combined_ES_Scores_19.xlsx,VOC Emissions,ES,ConocoPhillips
COP US Equity,2018,ES018,0.19,False,Combined_ES_Scores_19.xlsx,Emissions to Water,ES,ConocoPhillips
COP US Equity,2018,ES036,True,False,Combined_ES_Scores_19.xlsx,Emissions Reduction Initiatives,ES,ConocoPhillips
COP US Equity,2018,ES041,False,False,Combined_ES_Scores_19.xlsx,Environmental Quality ManagementPolicy,ES,ConocoPhillips
COP US Equity,2018,ES057,True,False,Combined_ES_Scores_19.xlsx,Health and Safety Policy,ES,ConocoPhillips
COP US Equity,2018,ES059,True,False,Combined_ES_Scores_19.xlsx,Human Rights Policy,ES,ConocoPhillips
COP US Equity,2018,ES088,True,False,Combined_ES_Scores_19.xlsx,Biodiversity Policy,ES,ConocoPhillips
COP US Equity,2018,ES092,0.03,False,Combined_ES_Scores_19.xlsx,Lost Time Incident Rate - Employees,ES,ConocoPhillips
COP US Equity,2018,ES105,False,False,Combined_ES_Scores_19.xlsx,"Climate Change Opportunities
  Discussed",ES,ConocoPhillips
COP US Equity,2018,ES106,True,False,Combined_ES_Scores_19.xlsx,Risks of Climate Change Discussed,ES,ConocoPhillips
COP US Equity,2018,ES121,0.06,False,Combined_ES_Scores_19.xlsx,Total Recordable Incident Rate - Employees,ES,ConocoPhillips
COP US Equity,2018,ES197,True,False,Combined_ES_Scores_19.xlsx,Anti-Bribery Ethics Policy,ES,ConocoPhillips
COP US Equity,2018,ES199,247320,False,Combined_ES_Scores_19.xlsx,"Total Hours Spent by Firm -
  Employee Training",ES,ConocoPhillips
COP US Equity,2018,ES247,True,False,Combined_ES_Scores_19.xlsx,Water Policy,ES,ConocoPhillips
COP US Equity,2018,ES249,0.24,False,Combined_ES_Scores_19.xlsx,Amount of Hydrocarbon Spills,ES,ConocoPhillips
COP US Equity,2018,ES260,0.06,False,Combined_ES_Scores_19.xlsx,"Lost Time Incident Rate -
  Contractors",ES,ConocoPhillips
COP US Equity,2018,ES261,0.2,False,Combined_ES_Scores_19.xlsx,Total Recordable Incident Rate - Contractors,ES,ConocoPhillips
COP US Equity,2018,ES497,7,False,Combined_ES_Scores_19.xlsx,Water Stress Exposure Percentage,ES,ConocoPhillips
COP US Equity,2018,F0947,19.2,False,Combined_ES_Scores_19.xlsx,"Scope 1 Greenhouse Gas / Carbon
  Dioxide Emissions",ES,ConocoPhillips
COP US Equity,2018,F0949,4.9,False,Combined_ES_Scores_19.xlsx,Sulphur Dioxide / Sulphur Oxide Emissions,ES,ConocoPhillips
COP US Equity,2018,RX312,1181,False,Combined_ES_Scores_19.xlsx,Training Spending per Employee,ES,ConocoPhillips
COP US Equity,2018,SA020,18300,False,Combined_ES_Scores_19.xlsx,Freshwater Withdrawals,ES,ConocoPhillips
COP US Equity,2018,SA029,True,False,Combined_ES_Scores_19.xlsx,Indigenous Rights Policy,ES,ConocoPhillips
COP US Equity,2018,SA036,True,False,Combined_ES_Scores_19.xlsx,Extractive Industries Transparency Init,ES,ConocoPhillips
COP US Equity,2018,SA048,94,False,Combined_ES_Scores_19.xlsx,Number of Hydrocarbon Spills,ES,ConocoPhillips
COP US Equity,2018,SA052,0.04,False,Combined_ES_Scores_19.xlsx,Tier 1 Process Safety Event Rate,ES,ConocoPhillips
COP US Equity,2018,SA055,8.33,False,Combined_ES_Scores_19.xlsx,"Percent Methane of Scope 1
  Emissions",ES,ConocoPhillips
COP US Equity,2018,SA083,True,False,Combined_ES_Scores_19.xlsx,Climate Scenario Analysis,ES,ConocoPhillips
COP US Equity,2018,SA084,True,False,Combined_ES_Scores_19.xlsx,Internal Carbon Pricing,ES,ConocoPhillips
COP US Equity,2018,SA086,True,False,Combined_ES_Scores_19.xlsx,Emergency Response and Preparedness Policy,ES,ConocoPhillips
